DAY,FEMALE,MALE,ZOMBIE
3159,24330,23817,1798
3160,24331,23815,1797
3161,24330,23819,1797
3162,24329,23815,1797
3163,24332,23816,1797
3164,24333,23816,1797
3165,24331,23815,1797
3166,24330,23813,1797
3167,24330,23814,1797
3168,24329,23816,1797
3169,24329,23817,1797
3170,24334,23814,1797
3171,24334,23813,1797
3172,24335,23811,1797
3173,24336,23812,1798
3174,24332,23811,1798
3175,24330,23810,1800
3176,24331,23809,1801
3177,24331,23808,1801
3178,24329,23809,1801
3179,24327,23813,1801
3180,24323,23815,1801
3181,24324,23813,1801
3182,24323,23811,1800
3183,24321,23807,1800
3184,24320,23803,1801
3185,24318,23804,1802
3186,24318,23805,1802
3187,24314,23803,1802
3188,24311,23803,1801
3189,24310,23804,1801
3190,24313,23804,1801
3191,24314,23802,1801
3192,24313,23800,1802
3193,24313,23798,1802
3194,24316,23800,1802
3195,24316,23801,1802
3196,24315,23804,1802
3197,24314,23805,1802
3198,24313,23806,1802
3199,24313,23807,1802
3200,24317,23805,1802
3201,24319,23806,1802
3202,24317,23805,1802
3203,24312,23805,1802
3204,24313,23802,1802
3205,24312,23803,1802
3206,24313,23803,1802
3207,24314,23804,1802
3208,24314,23804,1803
3209,24314,23800,1803
3210,24314,23799,1803
3211,24312,23800,1803
3212,24311,23799,1803
3213,24311,23798,1803
3214,24310,23800,1803
3215,24310,23801,1803
3216,24307,23800,1804
3217,24307,23798,1803
3218,24306,23798,1803
3219,24304,23800,1805
3220,24300,23798,1805
3221,24301,23794,1805
3222,24302,23794,1805
3223,24297,23795,1805
3224,24293,23795,1805
3225,24295,23794,1805
3226,24294,23794,1805
3227,24292,23793,1805
3228,24292,23788,1805
3229,24293,23785,1805
3230,24290,23783,1805
3231,24290,23784,1805
3232,24287,23783,1805
3233,24287,23780,1805
3234,24288,23777,1805
3235,24291,23780,1804
3236,24290,23779,1804
3237,24288,23780,1804
3238,24290,23778,1804
3239,24290,23783,1804
3240,24293,23781,1804
3241,24293,23779,1804
3242,24292,23777,1804
3243,24292,23777,1804
3244,24290,23776,1804
3245,24289,23778,1804
3246,24288,23776,1805
3247,24289,23777,1804
3248,24288,23776,1804
3249,24286,23773,1805
3250,24287,23770,1805
3251,24286,23769,1805
3252,24285,23769,1805
3253,24287,23767,1806
3254,24286,23768,1806
3255,24286,23767,1806
3256,24289,23770,1806
3257,24288,23771,1806
3258,24284,23776,1806
3259,24286,23777,1806
3260,24285,23774,1806
3261,24284,23773,1806
3262,24284,23771,1806
3263,24284,23767,1806
3264,24284,23767,1806
3265,24282,23764,1807
3266,24282,23765,1807
3267,24285,23767,1807
3268,24285,23766,1807
3269,24287,23769,1807
3270,24287,23768,1807
3271,24284,23765,1807
3272,24282,23765,1808
3273,24280,23760,1808
3274,24282,23761,1807
3275,24284,23763,1807
3276,24283,23762,1807
3277,24283,23763,1807
3278,24283,23762,1807
3279,24284,23759,1807
3280,24283,23759,1807
3281,24282,23759,1807
3282,24286,23756,1807
3283,24287,23755,1807
3284,24290,23754,1807
3285,24285,23756,1807
3286,24285,23757,1807
3287,24284,23758,1807
3288,24281,23760,1807
3289,24279,23757,1807
3290,24280,23757,1807
3291,24280,23756,1807
3292,24276,23756,1805
3293,24275,23756,1805
3294,24271,23759,1805
3295,24270,23756,1805
3296,24269,23753,1805
3297,24270,23751,1805
3298,24267,23750,1805
3299,24267,23750,1805
3300,24269,23750,1805
3301,24271,23752,1805
3302,24273,23751,1805
3303,24273,23746,1805
3304,24275,23747,1805
3305,24271,23749,1805
3306,24272,23746,1805
3307,24268,23744,1805
3308,24268,23744,1805
3309,24269,23743,1805
3310,24270,23739,1805
3311,24271,23737,1805
3312,24271,23737,1805
3313,24270,23739,1806
3314,24274,23740,1806
3315,24272,23741,1805
3316,24271,23741,1805
3317,24271,23741,1805
3318,24268,23743,1804
3319,24268,23738,1804
3320,24266,23736,1804
3321,24270,23735,1804
3322,24268,23737,1803
3323,24266,23740,1802
3324,24263,23740,1801
3325,24264,23742,1801
3326,24265,23740,1801
3327,24264,23739,1800
3328,24262,23739,1801
3329,24261,23733,1801
3330,24261,23733,1801
3331,24258,23734,1801
3332,24258,23735,1801
3333,24262,23735,1801
3334,24263,23733,1801
3335,24261,23732,1801
3336,24263,23732,1801
3337,24265,23735,1801
3338,24265,23738,1801
3339,24261,23741,1801
3340,24261,23741,1801
3341,24260,23741,1801
3342,24260,23739,1801
3343,24262,23740,1801
3344,24262,23739,1801
3345,24259,23736,1801
3346,24259,23736,1801
3347,24259,23735,1801
3348,24257,23732,1800
3349,24259,23736,1800
3350,24257,23734,1800
3351,24259,23733,1800
3352,24260,23731,1800
3353,24256,23732,1800
3354,24258,23729,1800
3355,24255,23732,1800
3356,24246,23732,1800
3357,24247,23733,1800
3358,24248,23733,1800
3359,24247,23735,1800
3360,24249,23735,1800
3361,24253,23733,1800
3362,24254,23730,1800
3363,24253,23733,1799
3364,24253,23733,1799
3365,24250,23732,1799
3366,24251,23736,1799
3367,24248,23731,1799
3368,24251,23733,1799
3369,24251,23735,1799
3370,24251,23734,1800
3371,24253,23734,1800
3372,24250,23733,1800
3373,24250,23732,1800
3374,24249,23732,1800
3375,24246,23732,1800
3376,24246,23727,1800
3377,24246,23726,1800
3378,24244,23725,1800
3379,24245,23723,1800
3380,24245,23725,1800
3381,24245,23724,1800
3382,24247,23722,1800
3383,24244,23719,1800
3384,24244,23720,1801
3385,24243,23718,1801
3386,24243,23719,1801
3387,24244,23721,1802
3388,24245,23719,1802
3389,24242,23717,1802
3390,24240,23717,1802
3391,24239,23717,1802
3392,24239,23717,1802
3393,24239,23714,1803
3394,24241,23713,1803
3395,24241,23715,1803
3396,24241,23720,1803
3397,24241,23720,1803
3398,24241,23720,1803
3399,24240,23724,1803
3400,24236,23723,1803
3401,24238,23722,1803
3402,24239,23719,1803
3403,24239,23718,1802
3404,24239,23715,1802
3405,24237,23715,1802
3406,24237,23712,1802
3407,24239,23713,1802
3408,24237,23713,1802
3409,24239,23710,1802
3410,24237,23711,1803
3411,24236,23712,1803
3412,24236,23715,1803
3413,24235,23715,1803
3414,24235,23714,1804
3415,24233,23716,1804
3416,24234,23713,1804
3417,24234,23713,1804
3418,24237,23715,1804
3419,24237,23718,1804
3420,24235,23717,1804
3421,24234,23718,1804
3422,24231,23719,1804
3423,24231,23720,1804
3424,24230,23721,1804
3425,24227,23723,1804
3426,24225,23722,1804
3427,24224,23722,1804
3428,24226,23723,1804
3429,24228,23721,1804
3430,24230,23723,1804
3431,24229,23724,1804
3432,24229,23722,1804
3433,24230,23724,1804
3434,24227,23723,1804
3435,24226,23723,1804
3436,24227,23726,1804
3437,24227,23727,1804
3438,24225,23727,1804
3439,24224,23725,1804
3440,24222,23725,1806
3441,24220,23721,1806
3442,24219,23723,1806
3443,24218,23724,1806
3444,24219,23724,1806
3445,24220,23722,1806
3446,24221,23723,1806
3447,24223,23723,1806
3448,24221,23722,1807
3449,24220,23723,1807
3450,24219,23724,1807
3451,24219,23721,1808
3452,24216,23721,1808
3453,24218,23721,1808
3454,24218,23720,1808
3455,24216,23718,1808
3456,24217,23719,1808
3457,24214,23718,1808
3458,24217,23716,1808
3459,24216,23715,1808
3460,24216,23717,1808
3461,24216,23716,1808
3462,24217,23714,1810
3463,24214,23713,1810
3464,24216,23711,1810
3465,24215,23711,1810
3466,24215,23710,1810
3467,24214,23712,1810
3468,24213,23714,1810
3469,24215,23711,1810
3470,24213,23710,1810
3471,24213,23710,1810
3472,24216,23709,1810
3473,24218,23705,1810
3474,24218,23703,1810
3475,24215,23703,1811
3476,24216,23703,1811
3477,24214,23703,1811
3478,24214,23704,1811
3479,24213,23699,1812
3480,24215,23699,1812
3481,24213,23698,1811
3482,24214,23698,1811
3483,24213,23695,1811
3484,24213,23695,1811
3485,24211,23696,1811
3486,24208,23691,1811
3487,24212,23690,1811
3488,24211,23690,1811
3489,24211,23692,1811
3490,24211,23693,1811
3491,24210,23692,1811
3492,24214,23693,1811
3493,24213,23690,1811
3494,24213,23690,1811
3495,24213,23689,1811
3496,24212,23692,1811
3497,24210,23693,1811
3498,24210,23694,1811
3499,24212,23696,1810
3500,24213,23697,1810
3501,24215,23698,1810
3502,24215,23699,1810
3503,24212,23698,1810
3504,24213,23699,1810
3505,24213,23698,1810
3506,24213,23700,1810
3507,24213,23701,1810
3508,24213,23701,1810
3509,24212,23703,1810
3510,24211,23698,1810
3511,24210,23700,1810
3512,24206,23700,1810
3513,24209,23698,1809
3514,24210,23699,1808
3515,24208,23700,1808
3516,24208,23700,1808
3517,24207,23700,1808
3518,24206,23697,1809
3519,24208,23696,1809
3520,24206,23699,1809
3521,24208,23697,1809
3522,24205,23696,1809
3523,24208,23696,1809
3524,24209,23695,1809
3525,24209,23697,1809
3526,24207,23692,1809
3527,24205,23692,1809
3528,24207,23694,1809
3529,24209,23695,1807
3530,24211,23693,1807
3531,24213,23695,1808
3532,24214,23695,1808
3533,24213,23697,1808
3534,24215,23693,1808
3535,24215,23694,1808
3536,24214,23693,1808
3537,24212,23692,1808
3538,24214,23692,1808
3539,24212,23691,1808
3540,24215,23691,1808
3541,24214,23690,1808
3542,24214,23691,1807
3543,24216,23694,1807
3544,24216,23695,1807
3545,24217,23689,1807
3546,24214,23689,1807
3547,24216,23689,1807
3548,24218,23687,1807
3549,24218,23685,1807
3550,24217,23684,1807
3551,24221,23683,1807
3552,24221,23684,1807
3553,24220,23684,1807
3554,24220,23688,1807
3555,24221,23692,1807
3556,24223,23688,1807
3557,24223,23688,1807
3558,24223,23688,1807
3559,24223,23687,1807
3560,24222,23689,1807
3561,24220,23691,1806
3562,24220,23691,1806
3563,24220,23687,1806
3564,24219,23687,1806
3565,24219,23687,1806
3566,24220,23686,1806
3567,24222,23683,1806
3568,24220,23685,1806
3569,24219,23685,1806
3570,24218,23685,1806
3571,24220,23688,1806
3572,24222,23687,1806
3573,24219,23689,1806
3574,24219,23690,1806
3575,24219,23690,1806
3576,24220,23690,1806
3577,24221,23689,1806
3578,24221,23689,1805
3579,24222,23689,1805
3580,24223,23688,1805
3581,24223,23689,1805
3582,24224,23685,1805
3583,24229,23688,1805
3584,24225,23690,1805
3585,24225,23692,1805
3586,24228,23694,1804
3587,24230,23694,1804
3588,24228,23695,1804
3589,24231,23694,1804
3590,24231,23693,1805
3591,24230,23692,1805
3592,24227,23690,1805
3593,24228,23689,1805
3594,24228,23691,1805
3595,24227,23691,1805
3596,24227,23690,1805
3597,24226,23692,1805
3598,24229,23688,1805
3599,24229,23686,1805
3600,24230,23689,1805
3601,24228,23685,1805
3602,24233,23685,1805
3603,24233,23683,1805
3604,24235,23683,1804
3605,24235,23682,1804
3606,24235,23682,1805
3607,24236,23681,1805
3608,24237,23684,1805
3609,24236,23680,1805
3610,24232,23682,1805
3611,24231,23682,1805
3612,24230,23681,1805
3613,24231,23684,1806
3614,24228,23685,1806
3615,24229,23685,1805
3616,24230,23687,1805
3617,24230,23687,1805
3618,24229,23689,1805
3619,24228,23690,1805
3620,24225,23693,1805
3621,24224,23696,1805
3622,24224,23695,1805
3623,24222,23697,1805
3624,24220,23699,1804
3625,24220,23702,1804
3626,24220,23705,1804
3627,24219,23705,1804
3628,24220,23707,1804
3629,24221,23706,1804
3630,24223,23706,1804
3631,24226,23705,1804
3632,24228,23705,1804
3633,24229,23706,1805
3634,24228,23708,1805
3635,24231,23712,1805
3636,24230,23711,1806
3637,24227,23713,1806
3638,24226,23714,1806
3639,24224,23713,1806
3640,24220,23713,1807
3641,24222,23711,1807
3642,24222,23713,1805
3643,24220,23712,1805
3644,24221,23710,1805
3645,24220,23710,1805
3646,24223,23710,1805
3647,24221,23711,1805
3648,24220,23711,1805
3649,24224,23710,1805
3650,24220,23710,1805
