DAY,FEMALE,MALE,ZOMBIE
3042,56820,56864,72214
3043,56808,56851,72241
3044,56795,56838,72273
3045,56782,56828,72293
3046,56764,56808,72331
3047,56755,56797,72354
3048,56745,56776,72384
3049,56730,56757,72420
3050,56712,56740,72453
3051,56696,56725,72482
3052,56681,56709,72518
3053,56668,56696,72548
3054,56653,56680,72581
3055,56635,56662,72613
3056,56615,56650,72645
3057,56594,56630,72686
3058,56575,56613,72723
3059,56563,56595,72755
3060,56542,56584,72789
3061,56530,56568,72822
3062,56519,56556,72852
3063,56504,56545,72881
3064,56486,56532,72910
3065,56466,56517,72942
3066,56450,56497,72977
3067,56435,56483,73012
3068,56416,56467,73046
3069,56402,56449,73078
3070,56384,56440,73115
3071,56366,56422,73149
3072,56349,56410,73183
3073,56334,56401,73215
3074,56317,56390,73241
3075,56305,56374,73268
3076,56299,56367,73281
3077,56281,56359,73309
3078,56266,56346,73333
3079,56246,56334,73360
3080,56230,56325,73386
3081,56217,56309,73415
3082,56200,56293,73448
3083,56192,56272,73482
3084,56183,56251,73512
3085,56167,56243,73536
3086,56153,56232,73570
3087,56135,56226,73601
3088,56131,56210,73631
3089,56111,56194,73661
3090,56096,56177,73688
3091,56077,56168,73723
3092,56066,56153,73749
3093,56057,56137,73772
3094,56041,56132,73796
3095,56029,56119,73824
3096,56017,56105,73846
3097,56005,56090,73878
3098,55979,56073,73916
3099,55969,56067,73942
3100,55964,56055,73969
3101,55945,56045,73994
3102,55932,56031,74021
3103,55918,56010,74053
3104,55905,55994,74079
3105,55893,55984,74101
3106,55873,55967,74134
3107,55849,55958,74171
3108,55837,55947,74200
3109,55826,55931,74223
3110,55814,55919,74245
3111,55800,55914,74267
3112,55787,55898,74296
3113,55776,55887,74319
3114,55759,55876,74344
3115,55744,55861,74369
3116,55734,55846,74394
3117,55720,55828,74430
3118,55714,55823,74451
3119,55699,55810,74478
3120,55684,55808,74495
3121,55678,55796,74517
3122,55663,55791,74537
3123,55652,55780,74565
3124,55648,55767,74579
3125,55639,55757,74600
3126,55632,55753,74610
3127,55626,55746,74627
3128,55610,55732,74651
3129,55597,55721,74675
3130,55584,55704,74706
3131,55573,55697,74737
3132,55551,55693,74771
3133,55532,55679,74799
3134,55517,55659,74829
3135,55510,55652,74841
3136,55498,55638,74863
3137,55478,55619,74897
3138,55468,55600,74925
3139,55461,55583,74956
3140,55454,55561,74989
3141,55441,55550,75010
3142,55430,55542,75033
3143,55422,55535,75052
3144,55412,55520,75078
3145,55401,55517,75098
3146,55395,55509,75113
3147,55384,55497,75133
3148,55377,55493,75153
3149,55359,55489,75174
3150,55351,55478,75187
3151,55337,55468,75211
3152,55321,55455,75235
3153,55310,55449,75258
3154,55299,55438,75285
3155,55296,55425,75311
3156,55275,55417,75344
3157,55267,55409,75364
3158,55254,55397,75387
3159,55243,55382,75404
3160,55239,55370,75418
3161,55233,55360,75432
3162,55215,55345,75468
3163,55203,55343,75482
3164,55194,55326,75508
3165,55173,55317,75535
3166,55157,55321,75555
3167,55150,55302,75584
3168,55143,55293,75599
3169,55132,55283,75622
3170,55121,55267,75650
3171,55111,55252,75675
3172,55094,55231,75711
3173,55084,55219,75740
3174,55073,55211,75762
3175,55064,55195,75788
3176,55053,55184,75811
3177,55041,55175,75833
3178,55022,55169,75861
3179,55008,55164,75886
3180,54996,55147,75914
3181,54991,55138,75932
3182,54978,55126,75958
3183,54968,55115,75981
3184,54949,55094,76016
3185,54939,55081,76040
3186,54929,55066,76064
3187,54917,55046,76092
3188,54907,55037,76111
3189,54890,55024,76138
3190,54878,55008,76165
3191,54868,54993,76189
3192,54859,54987,76209
3193,54847,54968,76240
3194,54836,54957,76267
3195,54821,54948,76293
3196,54801,54939,76320
3197,54787,54930,76341
3198,54777,54922,76362
3199,54763,54912,76387
3200,54752,54906,76413
3201,54735,54899,76433
3202,54724,54886,76463
3203,54716,54869,76494
3204,54707,54862,76512
3205,54699,54849,76538
3206,54691,54839,76556
3207,54680,54826,76579
3208,54661,54819,76605
3209,54648,54806,76624
3210,54642,54797,76641
3211,54637,54793,76658
3212,54624,54786,76679
3213,54611,54777,76703
3214,54597,54761,76730
3215,54589,54737,76761
3216,54580,54727,76786
3217,54570,54717,76806
3218,54563,54709,76823
3219,54546,54703,76846
3220,54533,54689,76871
3221,54519,54677,76893
3222,54503,54670,76923
3223,54493,54658,76952
3224,54486,54646,76975
3225,54470,54636,77004
3226,54465,54625,77025
3227,54449,54609,77059
3228,54446,54594,77081
3229,54438,54581,77106
3230,54425,54568,77136
3231,54415,54553,77161
3232,54407,54539,77186
3233,54393,54526,77214
3234,54385,54509,77237
3235,54370,54487,77276
3236,54356,54473,77295
3237,54350,54458,77313
3238,54335,54447,77341
3239,54324,54438,77367
3240,54310,54419,77400
3241,54296,54405,77428
3242,54284,54386,77456
3243,54273,54375,77478
3244,54256,54362,77514
3245,54242,54359,77534
3246,54233,54336,77562
3247,54222,54328,77585
3248,54209,54307,77619
3249,54189,54292,77654
3250,54177,54282,77677
3251,54162,54272,77699
3252,54154,54262,77721
3253,54147,54248,77742
3254,54130,54232,77772
3255,54113,54227,77792
3256,54112,54211,77809
3257,54103,54196,77835
3258,54091,54179,77859
3259,54083,54168,77881
3260,54073,54166,77897
3261,54061,54156,77926
3262,54055,54143,77943
3263,54033,54136,77970
3264,54016,54125,78004
3265,53998,54112,78022
3266,53985,54107,78044
3267,53977,54093,78065
3268,53965,54077,78093
3269,53957,54062,78123
3270,53941,54051,78152
3271,53932,54032,78174
3272,53931,54030,78186
3273,53919,54014,78210
3274,53903,53994,78245
3275,53887,53987,78270
3276,53874,53975,78292
3277,53865,53957,78319
3278,53854,53945,78344
3279,53838,53935,78372
3280,53831,53928,78387
3281,53826,53925,78403
3282,53815,53915,78426
3283,53805,53907,78447
3284,53792,53894,78473
3285,53780,53887,78491
3286,53769,53874,78522
3287,53755,53863,78545
3288,53745,53850,78573
3289,53737,53840,78591
3290,53729,53821,78615
3291,53707,53809,78643
3292,53698,53786,78677
3293,53689,53774,78700
3294,53675,53766,78724
3295,53658,53756,78755
3296,53637,53738,78798
3297,53617,53725,78830
3298,53602,53710,78856
3299,53593,53699,78883
3300,53583,53690,78911
3301,53573,53678,78936
3302,53569,53672,78953
3303,53556,53659,78973
3304,53545,53649,78999
3305,53530,53638,79022
3306,53516,53622,79051
3307,53510,53604,79077
3308,53494,53590,79107
3309,53472,53585,79137
3310,53471,53570,79162
3311,53455,53561,79185
3312,53448,53555,79205
3313,53432,53544,79229
3314,53427,53528,79249
3315,53405,53512,79288
3316,53397,53497,79318
3317,53379,53485,79345
3318,53375,53480,79358
3319,53362,53461,79386
3320,53344,53442,79423
3321,53323,53431,79452
3322,53304,53419,79487
3323,53288,53409,79519
3324,53269,53394,79555
3325,53251,53388,79580
3326,53242,53372,79607
3327,53234,53356,79627
3328,53219,53343,79661
3329,53207,53330,79688
3330,53188,53310,79723
3331,53181,53294,79749
3332,53161,53275,79792
3333,53152,53249,79827
3334,53142,53231,79856
3335,53126,53218,79886
3336,53112,53203,79921
3337,53096,53188,79963
3338,53078,53166,79997
3339,53057,53151,80031
3340,53049,53130,80067
3341,53035,53121,80095
3342,53012,53102,80132
3343,52988,53088,80173
3344,52973,53070,80210
3345,52958,53048,80241
3346,52944,53036,80265
3347,52924,53021,80299
3348,52909,53005,80328
3349,52887,52989,80366
3350,52875,52979,80388
3351,52856,52973,80416
3352,52844,52965,80442
3353,52823,52953,80476
3354,52806,52944,80507
3355,52791,52933,80538
3356,52777,52919,80565
3357,52771,52911,80581
3358,52760,52902,80610
3359,52747,52894,80629
3360,52736,52874,80661
3361,52722,52860,80696
3362,52713,52850,80721
3363,52705,52834,80743
3364,52681,52819,80780
3365,52657,52802,80817
3366,52649,52797,80838
3367,52636,52782,80863
3368,52624,52772,80886
3369,52613,52765,80903
3370,52591,52753,80933
3371,52578,52739,80961
3372,52559,52726,80995
3373,52548,52715,81017
3374,52532,52708,81039
3375,52519,52694,81064
3376,52503,52680,81088
3377,52486,52661,81123
3378,52469,52651,81151
3379,52448,52642,81176
3380,52434,52624,81205
3381,52419,52606,81238
3382,52405,52594,81264
3383,52394,52578,81297
3384,52383,52563,81318
3385,52374,52546,81338
3386,52361,52532,81366
3387,52352,52509,81399
3388,52336,52479,81443
3389,52315,52454,81484
3390,52303,52438,81513
3391,52292,52425,81538
3392,52280,52410,81565
3393,52266,52394,81593
3394,52252,52378,81620
3395,52234,52355,81655
3396,52210,52338,81693
3397,52195,52323,81730
3398,52174,52302,81770
3399,52165,52289,81797
3400,52152,52277,81827
3401,52138,52263,81858
3402,52119,52250,81893
3403,52110,52241,81918
3404,52095,52224,81950
3405,52087,52208,81977
3406,52068,52196,82011
3407,52053,52177,82044
3408,52035,52168,82075
3409,52024,52152,82101
3410,52010,52138,82131
3411,51995,52122,82161
3412,51973,52110,82195
3413,51950,52096,82234
3414,51935,52082,82270
3415,51916,52070,82302
3416,51909,52061,82315
3417,51886,52044,82347
3418,51880,52027,82368
3419,51863,52016,82396
3420,51846,52002,82429
3421,51838,51987,82461
3422,51826,51970,82488
3423,51810,51958,82514
3424,51795,51944,82546
3425,51783,51929,82576
3426,51771,51901,82609
3427,51763,51895,82633
3428,51750,51875,82672
3429,51735,51860,82700
3430,51720,51848,82727
3431,51703,51826,82759
3432,51684,51808,82793
3433,51667,51790,82824
3434,51644,51773,82863
3435,51627,51760,82891
3436,51610,51740,82923
3437,51597,51737,82946
3438,51575,51725,82978
3439,51559,51716,83009
3440,51543,51707,83037
3441,51523,51694,83070
3442,51507,51667,83114
3443,51498,51647,83143
3444,51478,51631,83177
3445,51469,51625,83198
3446,51450,51609,83234
3447,51435,51590,83266
3448,51421,51564,83304
3449,51403,51549,83332
3450,51390,51531,83364
3451,51376,51517,83395
3452,51359,51500,83427
3453,51347,51487,83456
3454,51330,51471,83489
3455,51313,51459,83516
3456,51295,51447,83536
3457,51275,51427,83568
3458,51259,51409,83607
3459,51249,51403,83630
3460,51234,51380,83665
3461,51222,51360,83692
3462,51201,51350,83725
3463,51193,51334,83746
3464,51187,51322,83766
3465,51172,51307,83790
3466,51165,51296,83811
3467,51140,51276,83856
3468,51124,51258,83884
3469,51103,51239,83917
3470,51083,51226,83942
3471,51073,51210,83973
3472,51061,51198,83997
3473,51052,51180,84025
3474,51031,51161,84060
3475,51014,51142,84092
3476,51005,51131,84110
3477,50991,51127,84132
3478,50977,51109,84159
3479,50958,51093,84194
3480,50949,51079,84213
3481,50931,51065,84241
3482,50909,51049,84280
3483,50900,51036,84299
3484,50879,51022,84334
3485,50863,51015,84362
3486,50850,50997,84387
3487,50841,50975,84421
3488,50831,50960,84446
3489,50815,50946,84480
3490,50799,50938,84505
3491,50786,50931,84524
3492,50773,50913,84554
3493,50752,50897,84587
3494,50741,50878,84611
3495,50722,50870,84632
3496,50706,50857,84662
3497,50697,50839,84689
3498,50680,50827,84718
3499,50659,50822,84750
3500,50643,50801,84790
3501,50632,50788,84811
3502,50623,50776,84834
3503,50612,50764,84862
3504,50593,50756,84898
3505,50585,50746,84920
3506,50568,50733,84947
3507,50550,50722,84971
3508,50537,50708,85000
3509,50529,50693,85024
3510,50510,50682,85058
3511,50496,50664,85090
3512,50480,50650,85123
3513,50465,50636,85150
3514,50456,50616,85181
3515,50438,50601,85213
3516,50421,50584,85251
3517,50404,50565,85287
3518,50389,50553,85316
3519,50378,50544,85336
3520,50365,50534,85364
3521,50353,50524,85387
3522,50340,50521,85410
3523,50331,50508,85432
3524,50319,50490,85461
3525,50300,50481,85489
3526,50288,50471,85500
3527,50269,50458,85536
3528,50266,50450,85552
3529,50256,50440,85572
3530,50236,50426,85605
3531,50224,50414,85623
3532,50208,50397,85659
3533,50188,50386,85684
3534,50174,50378,85709
3535,50163,50365,85732
3536,50137,50348,85770
3537,50122,50333,85801
3538,50106,50313,85841
3539,50091,50295,85871
3540,50080,50285,85891
3541,50061,50276,85920
3542,50045,50263,85949
3543,50036,50247,85977
3544,50012,50245,86002
3545,50001,50230,86031
3546,49991,50216,86058
3547,49986,50199,86077
3548,49966,50185,86113
3549,49955,50172,86136
3550,49945,50163,86152
3551,49928,50148,86184
3552,49920,50134,86206
3553,49907,50120,86233
3554,49888,50111,86260
3555,49873,50105,86282
3556,49866,50095,86300
3557,49848,50077,86333
3558,49836,50060,86361
3559,49822,50050,86381
3560,49805,50041,86403
3561,49795,50026,86430
3562,49781,50015,86458
3563,49771,49998,86487
3564,49765,49991,86506
3565,49751,49975,86536
3566,49737,49959,86570
3567,49719,49944,86597
3568,49713,49931,86623
3569,49698,49919,86650
3570,49680,49902,86681
3571,49665,49888,86712
3572,49651,49877,86740
3573,49629,49870,86777
3574,49605,49851,86815
3575,49585,49835,86855
3576,49578,49820,86883
3577,49570,49798,86908
3578,49554,49788,86932
3579,49544,49769,86964
3580,49528,49760,86995
3581,49518,49745,87019
3582,49515,49731,87041
3583,49507,49715,87066
3584,49492,49702,87095
3585,49482,49682,87126
3586,49471,49671,87152
3587,49456,49660,87179
3588,49440,49651,87201
3589,49426,49641,87224
3590,49408,49622,87255
3591,49390,49615,87277
3592,49375,49603,87310
3593,49364,49594,87330
3594,49354,49582,87355
3595,49336,49566,87386
3596,49321,49549,87413
3597,49314,49532,87442
3598,49307,49509,87474
3599,49296,49489,87502
3600,49284,49472,87524
3601,49270,49462,87542
3602,49257,49449,87568
3603,49245,49430,87599
3604,49230,49415,87628
3605,49217,49405,87653
3606,49203,49389,87682
3607,49194,49377,87703
3608,49179,49358,87728
3609,49169,49341,87753
3610,49163,49329,87772
3611,49141,49321,87801
3612,49127,49307,87826
3613,49121,49296,87843
3614,49113,49270,87878
3615,49100,49248,87912
3616,49092,49239,87932
3617,49071,49219,87971
3618,49056,49206,87998
3619,49038,49195,88023
3620,49022,49182,88053
3621,49007,49169,88084
3622,49000,49151,88110
3623,48991,49137,88134
3624,48975,49128,88160
3625,48960,49116,88190
3626,48945,49099,88226
3627,48934,49081,88256
3628,48921,49058,88284
3629,48913,49039,88315
3630,48900,49018,88346
3631,48888,49002,88374
3632,48874,48994,88398
3633,48862,48993,88419
3634,48849,48980,88443
3635,48837,48970,88466
3636,48817,48959,88497
3637,48809,48943,88525
3638,48798,48930,88549
3639,48791,48919,88573
3640,48781,48911,88592
3641,48766,48901,88621
3642,48749,48879,88657
3643,48734,48863,88689
3644,48721,48845,88719
3645,48709,48830,88741
3646,48689,48821,88773
3647,48675,48811,88797
3648,48652,48785,88843
3649,48635,48773,88867
3650,48619,48754,88904
